,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sales_price,profit,order_Date
8342,8343,02-10-2022,Standard Class,Consumer,United States,Huntsville,Alabama,35810,South,Office Supplies,Storage,OFF-ST-10001325,7,3.5,66.5,6.5,02-10-2022
8343,8344,04-04-2022,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Office Supplies,Labels,OFF-LA-10004544,5,1.2,58.8,-1.2,04-04-2022
8344,8345,04-06-2023,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10001473,3,0.6,29.4,-0.6,04-06-2023
8345,8346,31-12-2023,Standard Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Chairs,FUR-CH-10000422,3,8.8,211.2,21.2,31-12-2023
8346,8347,30-01-2023,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,FUR-FU-10002960,5,1.5,28.5,-1.5,30-01-2023
8347,8348,28-09-2022,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,FUR-FU-10002445,1,0.3,9.7,-0.3,28-09-2022
8348,8349,28-01-2023,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Technology,Phones,TEC-PH-10001300,10,8.4,201.6,31.6,28-01-2023
8349,8350,04-06-2023,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Furniture,Furnishings,FUR-FU-10001025,5,0.6,19.4,-0.6,04-06-2023
8350,8351,26-06-2023,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Paper,OFF-PA-10002689,1,0.5,9.5,-0.5,26-06-2023
8351,8352,19-07-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10004245,2,0.9,29.1,-0.9,19-07-2022
8352,8353,27-06-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10003684,4,1.5,28.5,-1.5,27-06-2022
8353,8354,28-08-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Tables,FUR-TA-10003748,5,7.4,362.6,32.6,28-08-2023
8354,8355,12-07-2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10002133,5,1.8,58.2,8.2,12-07-2022
8355,8356,12-02-2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Fasteners,OFF-FA-10002280,2,0.3,9.7,-0.3,12-02-2023
8356,8357,10-07-2023,Standard Class,Consumer,United States,Athens,Georgia,30605,South,Furniture,Furnishings,FUR-FU-10000308,3,7.6,182.4,12.4,10-07-2023
8357,8358,19-06-2023,Standard Class,Consumer,United States,Great Falls,Montana,59405,West,Office Supplies,Storage,OFF-ST-10000876,7,2.7,87.3,7.3,19-06-2023
8358,8359,14-09-2022,Standard Class,Consumer,United States,Great Falls,Montana,59405,West,Technology,Phones,TEC-PH-10000586,2,5.5,104.5,14.5,14-09-2022
8359,8360,25-08-2023,Standard Class,Consumer,United States,Great Falls,Montana,59405,West,Technology,Accessories,TEC-AC-10003399,6,11,209,29,25-08-2023
8360,8361,24-12-2022,Second Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Art,OFF-AR-10001955,2,0.6,29.4,-0.6,24-12-2022
8361,8362,11-04-2023,Second Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Appliances,OFF-AP-10000027,2,0.3,9.7,-0.3,11-04-2023
8362,8363,22-04-2022,Second Class,Consumer,United States,El Paso,Texas,79907,Central,Furniture,Tables,FUR-TA-10002958,5,36.4,873.6,143.6,22-04-2022
8363,8364,26-04-2023,Second Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Storage,OFF-ST-10002615,3,18.5,351.5,31.5,26-04-2023
8364,8365,11-03-2023,Standard Class,Consumer,United States,Kissimmee,Florida,34741,South,Technology,Phones,TEC-PH-10002624,2,37.5,712.5,32.5,11-03-2023
8365,8366,12-04-2022,First Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10002275,4,30,570,40,12-04-2022
8366,8367,01-12-2023,Second Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Supplies,OFF-SU-10004290,4,1.5,28.5,-1.5,01-12-2023
8367,8368,14-03-2022,Second Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,OFF-PA-10000174,2,1,19,-1,14-03-2022
8368,8369,06-02-2023,Second Class,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Binders,OFF-BI-10004308,5,2.4,77.6,-2.4,06-02-2023
8369,8370,29-01-2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10003473,3,18,882,72,29-01-2022
8370,8371,29-03-2023,Standard Class,Home Office,United States,Fresno,California,93727,West,Furniture,Bookcases,FUR-BO-10003894,2,3.6,116.4,6.4,29-03-2023
8371,8372,28-12-2023,First Class,Consumer,United States,Fort Worth,Texas,76106,Central,Office Supplies,Binders,OFF-BI-10001658,1,0,0,0,28-12-2023
8372,8373,26-04-2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10003535,3,1.6,78.4,8.4,26-04-2023
8373,8374,26-08-2022,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10000352,1,0.6,29.4,-0.6,26-08-2022
8374,8375,22-12-2023,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Appliances,OFF-AP-10004859,6,1.8,88.2,-1.8,22-12-2023
8375,8376,28-04-2023,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10001294,6,1.8,58.2,8.2,28-04-2023
8376,8377,22-03-2022,Standard Class,Corporate,United States,Pompano Beach,Florida,33068,South,Office Supplies,Appliances,OFF-AP-10001242,1,1.2,58.8,8.8,22-03-2022
8377,8378,31-12-2023,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Storage,OFF-ST-10002344,1,2.4,57.6,7.6,31-12-2023
8378,8379,20-10-2023,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10003349,3,0.8,19.2,-0.8,20-10-2023
8379,8380,18-03-2022,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,OFF-EN-10003055,7,8.8,211.2,31.2,18-03-2022
8380,8381,13-12-2023,Second Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10001622,3,0.2,9.8,-0.2,13-12-2023
8381,8382,02-08-2023,Second Class,Consumer,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003800,2,3.2,76.8,-3.2,02-08-2023
8382,8383,14-12-2023,Standard Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Chairs,FUR-CH-10001270,4,4.8,235.2,5.2,14-12-2023
8383,8384,12-08-2022,First Class,Home Office,United States,Shelton,Connecticut,6484,East,Technology,Accessories,TEC-AC-10003447,3,2.4,57.6,7.6,12-08-2022
8384,8385,27-04-2023,First Class,Home Office,United States,Shelton,Connecticut,6484,East,Office Supplies,Paper,OFF-PA-10004285,2,0.2,9.8,-0.2,27-04-2023
8385,8386,02-07-2022,Standard Class,Corporate,United States,Oakland,California,94601,West,Office Supplies,Binders,OFF-BI-10001757,3,0.4,9.6,-0.4,02-07-2022
8386,8387,19-03-2023,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Storage,OFF-ST-10001558,1,0.4,19.6,-0.4,19-03-2023
8387,8388,01-01-2022,Standard Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Storage,OFF-ST-10001328,5,3.2,76.8,16.8,01-01-2022
8388,8389,15-10-2022,Standard Class,Corporate,United States,Orange,New Jersey,7050,East,Office Supplies,Appliances,OFF-AP-10004708,2,4,76,16,15-10-2022
8389,8390,11-11-2023,First Class,Home Office,United States,Akron,Ohio,44312,East,Office Supplies,Fasteners,OFF-FA-10000621,6,0.8,19.2,-0.8,11-11-2023
8390,8391,20-08-2023,First Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10001838,2,0.3,9.7,-0.3,20-08-2023
8391,8392,20-07-2023,Standard Class,Home Office,United States,Danbury,Connecticut,6810,East,Furniture,Furnishings,FUR-FU-10001473,2,1.5,28.5,8.5,20-07-2023
8392,8393,19-05-2022,Second Class,Consumer,United States,Franklin,Massachusetts,2038,East,Technology,Phones,TEC-PH-10000193,3,4.2,135.8,5.8,19-05-2022
8393,8394,25-09-2022,Second Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Furnishings,FUR-FU-10002045,5,3.3,106.7,16.7,25-09-2022
8394,8395,07-11-2022,Second Class,Consumer,United States,Franklin,Massachusetts,2038,East,Office Supplies,Appliances,OFF-AP-10002945,3,45,855,15,07-11-2022
8395,8396,03-12-2023,Second Class,Consumer,United States,Franklin,Massachusetts,2038,East,Furniture,Tables,FUR-TA-10001095,3,11.1,358.9,48.9,03-12-2023
8396,8397,17-05-2022,Same Day,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Paper,OFF-PA-10001144,7,12.4,297.6,7.6,17-05-2022
8397,8398,06-06-2022,First Class,Home Office,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10004099,5,0.4,9.6,-0.4,06-06-2022
8398,8399,28-06-2022,Second Class,Home Office,United States,Springfield,Ohio,45503,East,Furniture,Chairs,FUR-CH-10001973,2,6.4,153.6,23.6,28-06-2022
8399,8400,23-10-2022,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Storage,OFF-ST-10000344,1,0.4,9.6,-0.4,23-10-2022
8400,8401,15-06-2023,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10002026,5,6.9,223.1,33.1,15-06-2023
8401,8402,10-05-2022,Second Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10003535,3,6.4,153.6,3.6,10-05-2022
8402,8403,08-09-2023,Second Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10004156,2,0.4,19.6,-0.4,08-09-2023
8403,8404,20-10-2022,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002254,4,2.2,107.8,17.8,20-10-2022
8404,8405,05-11-2022,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Furnishings,FUR-FU-10003247,4,2.4,77.6,7.6,05-11-2022
8405,8406,10-02-2023,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Technology,Accessories,TEC-AC-10002473,5,4.2,135.8,15.8,10-02-2023
8406,8407,06-01-2022,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Furnishings,FUR-FU-10001057,2,0.8,39.2,-0.8,06-01-2022
8407,8408,24-08-2023,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10001419,7,1.2,28.8,-1.2,24-08-2023
8408,8409,16-04-2022,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10004010,5,8.5,161.5,11.5,16-04-2022
8409,8410,07-01-2022,Standard Class,Home Office,United States,San Bernardino,California,92404,West,Office Supplies,Binders,OFF-BI-10004230,4,2.2,107.8,7.8,07-01-2022
8410,8411,11-04-2022,Same Day,Corporate,United States,Burlington,North Carolina,27217,South,Furniture,Tables,FUR-TA-10001768,4,31.5,598.5,58.5,11-04-2022
8411,8412,17-01-2023,Second Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Art,OFF-AR-10003514,7,0.9,29.1,-0.9,17-01-2023
8412,8413,30-12-2023,Standard Class,Consumer,United States,Dallas,Texas,75217,Central,Furniture,Tables,FUR-TA-10002228,4,18.6,911.4,71.4,30-12-2023
8413,8414,24-09-2023,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Paper,OFF-PA-10001972,10,2.5,47.5,7.5,24-09-2023
8414,8415,02-07-2023,Standard Class,Corporate,United States,Arlington,Texas,76017,Central,Technology,Accessories,TEC-AC-10002942,3,6.8,163.2,13.2,02-07-2023
8415,8416,17-08-2022,Standard Class,Home Office,United States,Marion,Iowa,52302,Central,Office Supplies,Paper,OFF-PA-10000474,3,2.2,107.8,7.8,17-08-2022
8416,8417,14-12-2023,First Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004330,5,4.5,145.5,5.5,14-12-2023
8417,8418,21-08-2022,First Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000604,3,3,97,-3,21-08-2022
8418,8419,11-09-2022,First Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Tables,FUR-TA-10004154,1,8.7,281.3,11.3,11-09-2022
8419,8420,20-06-2022,First Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10000636,4,2.1,67.9,7.9,20-06-2022
8420,8421,07-06-2023,First Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10004171,2,6,194,4,07-06-2023
8421,8422,23-07-2023,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Technology,Accessories,TEC-AC-10002167,3,2,48,8,23-07-2023
8422,8423,12-08-2023,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Office Supplies,Fasteners,OFF-FA-10000621,5,0.8,19.2,-0.8,12-08-2023
8423,8424,29-04-2022,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Furniture,Furnishings,FUR-FU-10004053,2,1.2,38.8,8.8,29-04-2022
8424,8425,10-11-2023,Standard Class,Consumer,United States,Lakewood,New Jersey,8701,East,Furniture,Bookcases,FUR-BO-10003404,5,64.5,2085.5,45.5,10-11-2023
8425,8426,22-10-2022,First Class,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Binders,OFF-BI-10004099,8,1,19,-1,22-10-2022
8426,8427,18-03-2023,Standard Class,Consumer,United States,Thornton,Colorado,80229,West,Office Supplies,Supplies,OFF-SU-10004290,2,0.3,9.7,-0.3,18-03-2023
8427,8428,03-04-2022,First Class,Consumer,United States,Roseville,Michigan,48066,Central,Office Supplies,Supplies,OFF-SU-10001935,2,0,0,0,03-04-2022
8428,8429,20-12-2023,Standard Class,Corporate,United States,Tempe,Arizona,85281,West,Technology,Accessories,TEC-AC-10004227,6,1.2,58.8,8.8,20-12-2023
8429,8430,18-12-2022,Second Class,Consumer,United States,Reading,Pennsylvania,19601,East,Furniture,Furnishings,FUR-FU-10004904,5,9,291,11,18-12-2022
8430,8431,05-09-2023,Standard Class,Consumer,United States,Apple Valley,Minnesota,55124,Central,Office Supplies,Storage,OFF-ST-10001511,2,6.5,123.5,3.5,05-09-2023
8431,8432,11-12-2023,Standard Class,Corporate,United States,Baltimore,Maryland,21215,East,Furniture,Furnishings,FUR-FU-10003535,10,5.4,264.6,14.6,11-12-2023
8432,8433,17-04-2022,Second Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Fasteners,OFF-FA-10000053,4,0.3,9.7,-0.3,17-04-2022
8433,8434,04-12-2023,Second Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Paper,OFF-PA-10004610,2,0.3,9.7,-0.3,04-12-2023
8434,8435,31-10-2022,Second Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Furniture,Furnishings,FUR-FU-10000550,5,0.2,9.8,-0.2,31-10-2022
8435,8436,11-08-2022,Second Class,Corporate,United States,Corpus Christi,Texas,78415,Central,Office Supplies,Binders,OFF-BI-10001721,2,0.2,9.8,-0.2,11-08-2022
8436,8437,02-08-2022,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Binders,OFF-BI-10004040,11,2.5,47.5,7.5,02-08-2022
8437,8438,17-06-2023,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Technology,Accessories,TEC-AC-10002550,2,0.6,29.4,9.4,17-06-2023
8438,8439,28-08-2022,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10003876,4,5.6,134.4,14.4,28-08-2022
8439,8440,07-03-2022,Second Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10000213,2,1,49,9,07-03-2022
8440,8441,07-04-2023,Second Class,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10002615,3,0.2,9.8,-0.2,07-04-2023
8441,8442,22-03-2023,Standard Class,Consumer,United States,Tucson,Arizona,85705,West,Office Supplies,Paper,OFF-PA-10002254,4,1.6,78.4,-1.6,22-03-2023
8442,8443,30-08-2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10004586,2,17.2,412.8,42.8,30-08-2023
8443,8444,08-11-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10002982,1,0,0,0,08-11-2022
8444,8445,01-02-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10002538,3,1.4,68.6,8.6,01-02-2022
8445,8446,26-04-2022,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,FUR-TA-10001039,4,7.2,232.8,2.8,26-04-2022
8446,8447,15-04-2023,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,FUR-FU-10004963,4,0.8,39.2,-0.8,15-04-2023
8447,8448,12-09-2022,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Furnishings,FUR-FU-10000277,2,10.5,199.5,9.5,12-09-2022
8448,8449,07-11-2022,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Furniture,Tables,FUR-TA-10004915,3,12.8,627.2,87.2,07-11-2022
8449,8450,08-11-2023,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Paper,OFF-PA-10003724,8,1.6,38.4,8.4,08-11-2023
8450,8451,09-08-2022,First Class,Corporate,United States,Cranston,Rhode Island,2920,East,Office Supplies,Appliances,OFF-AP-10002906,1,0,0,0,09-08-2022
8451,8452,10-04-2022,First Class,Consumer,United States,San Francisco,California,94122,West,Technology,Phones,TEC-PH-10001459,5,67.2,1612.8,102.8,10-04-2022
8452,8453,26-07-2023,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10002880,4,6.8,333.2,23.2,26-07-2023
8453,8454,07-03-2023,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Storage,OFF-ST-10001780,3,62,1488,198,07-03-2023
8454,8455,14-09-2023,Standard Class,Corporate,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10004748,5,3.9,126.1,6.1,14-09-2023
8455,8456,12-12-2023,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10001918,2,11,209,29,12-12-2023
8456,8457,27-05-2022,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10001146,3,4.4,105.6,15.6,27-05-2022
8457,8458,25-11-2022,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10004364,3,0,0,0,25-11-2022
8458,8459,20-10-2023,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002133,3,1.5,28.5,8.5,20-10-2023
8459,8460,30-09-2022,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002225,3,0.5,9.5,-0.5,30-09-2022
8460,8461,19-01-2022,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,OFF-BI-10002432,5,0.6,29.4,-0.6,19-01-2022
8461,8462,27-11-2023,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Storage,OFF-ST-10000563,3,2,98,18,27-11-2023
8462,8463,18-06-2022,Second Class,Consumer,United States,Holland,Michigan,49423,Central,Office Supplies,Labels,OFF-LA-10001982,2,0.4,9.6,-0.4,18-06-2022
8463,8464,02-05-2023,Standard Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,TEC-PH-10003273,3,9,291,11,02-05-2023
8464,8465,06-02-2023,Standard Class,Consumer,United States,Louisville,Colorado,80027,West,Technology,Accessories,TEC-AC-10002718,4,2.5,47.5,7.5,06-02-2023
8465,8466,10-06-2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001505,3,1,19,-1,10-06-2023
8466,8467,26-12-2022,Standard Class,Consumer,United States,Norwich,Connecticut,6360,East,Office Supplies,Appliances,OFF-AP-10000179,3,14.8,355.2,25.2,26-12-2022
8467,8468,09-12-2023,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10002309,2,0.5,9.5,-0.5,09-12-2023
8468,8469,23-06-2022,Standard Class,Corporate,United States,Noblesville,Indiana,46060,Central,Furniture,Tables,FUR-TA-10001950,6,134,2546,326,23-06-2022
8469,8470,25-06-2022,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Bookcases,FUR-BO-10001972,4,7.8,382.2,42.2,25-06-2022
8470,8471,28-03-2022,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Technology,Accessories,TEC-AC-10002473,2,2.5,47.5,7.5,28-03-2022
8471,8472,06-11-2023,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Furnishings,FUR-FU-10000193,3,4,76,6,06-11-2023
8472,8473,13-10-2023,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Office Supplies,Labels,OFF-LA-10000081,1,0,0,0,13-10-2023
8473,8474,24-12-2022,Second Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Storage,OFF-ST-10000876,1,0.5,9.5,-0.5,24-12-2022
8474,8475,01-09-2022,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Binders,OFF-BI-10004492,4,0.8,39.2,9.2,01-09-2022
8475,8476,12-03-2023,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Paper,OFF-PA-10001033,2,2.8,67.2,7.2,12-03-2023
8476,8477,18-12-2022,Standard Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10004039,1,1.2,38.8,8.8,18-12-2022
8477,8478,20-08-2022,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10004552,4,52,988,158,20-08-2022
8478,8479,24-10-2022,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10002578,2,0.3,9.7,-0.3,24-10-2022
8479,8480,19-01-2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004022,2,0.8,19.2,-0.8,19-01-2023
8480,8481,17-09-2023,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004100,2,2,38,-2,17-09-2023
8481,8482,06-02-2022,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10001860,3,0.6,19.4,-0.6,06-02-2022
8482,8483,10-09-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10001297,2,0.8,19.2,-0.8,10-09-2022
8483,8484,26-09-2022,Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Binders,OFF-BI-10004828,5,4,76,6,26-09-2022
8484,8485,14-12-2022,Same Day,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10002759,10,4,196,36,14-12-2022
8485,8486,25-10-2023,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000740,2,2,48,8,25-10-2023
8486,8487,29-06-2022,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001144,2,4.4,105.6,15.6,29-06-2022
8487,8488,31-07-2023,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000859,3,0.3,9.7,-0.3,31-07-2023
8488,8489,22-02-2023,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Machines,TEC-MA-10001127,5,175,8575,525,22-02-2023
8489,8490,03-05-2022,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10002557,8,2,38,8,03-05-2022
8490,8491,01-09-2022,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10001731,7,1,19,-1,01-09-2022
8491,8492,07-07-2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10001135,3,0.2,9.8,-0.2,07-07-2022
8492,8493,13-12-2023,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,OFF-PA-10000069,8,3,57,7,13-12-2023
8493,8494,19-02-2022,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Technology,Copiers,TEC-CO-10001943,3,24,456,6,19-02-2022
8494,8495,23-05-2023,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,OFF-BI-10000977,1,0.2,9.8,-0.2,23-05-2023
8495,8496,16-12-2022,Standard Class,Corporate,United States,Longmont,Colorado,80501,West,Technology,Accessories,TEC-AC-10002942,3,3.4,166.6,6.6,16-12-2022
8496,8497,27-03-2022,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Art,OFF-AR-10000588,3,2.4,57.6,7.6,27-03-2022
8497,8498,03-02-2023,Second Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Accessories,TEC-AC-10002001,3,9.6,470.4,70.4,03-02-2023
8498,8499,06-12-2022,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Supplies,OFF-SU-10000381,2,0.4,19.6,-0.4,06-12-2022
8499,8500,19-02-2022,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,OFF-BI-10001617,6,1.5,48.5,-1.5,19-02-2022
8500,8501,12-09-2023,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,OFF-PA-10001878,2,2,98,8,12-09-2023
8501,8502,05-07-2023,Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000376,2,0.4,19.6,-0.4,05-07-2023
8502,8503,26-11-2022,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003396,3,7.2,172.8,2.8,26-11-2022
8503,8504,15-07-2022,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003363,2,0.2,9.8,-0.2,15-07-2022
8504,8505,14-05-2022,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,FUR-CH-10003298,4,7.4,362.6,12.6,14-05-2022
8505,8506,27-05-2022,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10001757,9,0.5,9.5,-0.5,27-05-2022
8506,8507,01-03-2023,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10004633,5,1.5,28.5,-1.5,01-03-2023
8507,8508,10-12-2022,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001453,3,3,147,17,10-12-2022
8508,8509,24-12-2023,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Accessories,TEC-AC-10004761,11,3.6,176.4,26.4,24-12-2023
